movieId,director
93669,Jorge Sanjinés
93672,Jörn Donner
93674,Ettore Scola
93693,Matt Piedmont
93700,Alex Stapleton
93702,Yu-Hsun Chen
93717,Mitja Okorn
93721,David Gelb
93723,Whit Stillman
93725,Jeroen Berkvens
93729,Ron Davis
93729,Stewart Halpern-Fingerhut
93731,Sidney Poitier
93733,Baltasar Kormákur
93740,Lasse Hallström
93742,Richard Quine
93748,Kenji Kamiyama
93750,Kenji Kamiyama
93757,Seiji Maruyama
93766,Jonathan Liebesman
93775,Wilho Ilmari
93782,Tigmanshu Dhulia
93785,Riccardo Freda
93792,Terence Fisher
93801,Matthew Leutwyler
93803,Abel Ferrara
93805,Timo Vuorensola
93816,Riccardo Freda
93819,Mike Flanagan
93831,Jon Hurwitz
93831,Hayden Schlossberg
93834,Israel Luna
93838,Gareth Evans
93840,Drew Goddard
93842,David Foenkinos
93842,Stéphane Foenkinos
93855,Bobcat Goldthwait
93859,Tchavdar Georgiev
93859,Amanda Pope
93885,Raphael Fejtö
93888,Tareque Masud
93890,Tewfik Saleh
93892,Jean-Pierre Améris
93894,Elina Kivihalme
93900,Clay Westervelt
93905,John Gilling
93907,Antonio Margheriti
93909,Semih Kaplanoglu
93911,Amir Muhammad
93918,Joseph Losey
93921,Sajid Khan
93923,Sriram Raghavan
93928,David L. Cunningham
93931,Dan Pita
93931,Mircea Veroiu
93933,Joseph Cedar
93939,Jean-Marc Vallée
93946,Kat Coiro
93948,Jack Messitt
93952,Gustavo Hernández
93954,Chris Kentis
93954,Laura Lau
93970,Mika Kaurismäki
93980,Bobby Farrelly
93980,Peter Farrelly
93982,James McTeigue
93991,Atro Lahtela
94011,Tony Krantz
94015,Tarsem Singh
94018,Peter Berg
94024,Emma Cooper
94027,Kenji Mizoguchi
94044,Emanuele Crialese
94061,Jim Clark
94068,Mia Hansen-Løve
94070,John Madden
94074,Sam Dunn
94074,Scot McFadyen
94076,Leonard Retel Helmrich
94083,Vincent Sherman
94101,Yoav Potash
94103,Tom Kingsley
94103,Will Sharpe
94107,Edoardo Leo
94112,Joel Schumacher
94122,Morgan Spurlock
94126,Michaël R. Roskam
94128,Pierre Schoendoerffer
94130,Lee Hirsch
94142,Jim McBride
94144,William Castle
94146,Shin Sang-ok
94148,Melis Ubukeyev
94184,Philip Gelatt
94186,Jerzy Skolimowski
94188,Kris Carr
94190,Priyadarshan
94202,Robert M. Young
94204,Chester Erskine
94204,Nicholas Ray
94218,Georgios Papaioannou
94262,Spencer Gordon Bennet
94264,Samuel Fuller
94266,Nicholas Stoller
94268,Richard Stanley
94271,Jindrich Polák
94278,Jirí Vejdelek
94280,Donovan Marsh
94283,Koreyoshi Kurahara
94289,Henri-Georges Clouzot
94291,Leo Penn
94299,Nathan Hope
94301,Todd Louiso
94306,Frank McDonald
94308,Richard Bartlett
94310,Ben Turner
94310,Gabe Turner
94312,Todd Rohal
94314,Paul Campion
94323,Tim Story
94325,Scott Hicks
94337,Byron Haskin
94339,William A. Wellman
94341,Brian Iglesias
94350,Henry Hathaway
94352,Ben Sombogaart
94365,Harry L. Fraser
94401,Marshall Curry
94401,Sam Cullman
94403,Peter Odiorne
94405,Boaz Yakin
94412,Dominique Abel
94412,Fiona Gordon
94417,Jonas Mekas
94419,Mike De Leon
94425,Lloyd Bacon
94427,Adoor Gopalakrishnan
94429,Nick August-Perna
94429,Chris Dapkins
94433,W.S. Van Dyke
94433,Lionel Barrymore
94435,Thierry Binisti
94442,Yoshishige Yoshida
94469,Kriv Stenders
94471,Rob Sitch
94473,Nikos Nikolaidis
94475,Shonali Bose
94478,Tim Burton
94482,Fredrik Gertten
94486,Mani Maserrat-Agah
94491,David Barker
94494,Aimee Lagos
94503,Sheree Folkson
94531,Scott Saunders
94537,Gaby Dellal
94539,Djo Munga
94542,Joshua Marston
94545,Gerardo Olivares
94556,Nathan Morlando
94558,Panos Cosmatos
94573,Paul Crowder
94573,Jon Small
94647,Tim McCann
94649,Selton Mello
94653,Fred Andrews
94663,Shoojit Sircar
94666,Richard A. Colla
94668,Mariano Llinás
94670,Irakli Kvirikadze
94675,Fernando González Molina
94677,Larry Charles
94679,Steve Gagné
94679,Kimberly Carter Gamble
94725,James Ivory
94727,Allison Anders
94727,Dean Lent
94733,Guy Maddin
94739,Jon Shenk
94746,Jérôme Salle
94748,Tim Chambers
94750,Henry Koster
94760,Raffaello Matarazzo
94762,Jean Grémillon
94765,Mikko Niskanen
94767,Sidney Sokhona
94769,Víctor Gaviria
94772,Joseph Losey
94777,Barry Sonnenfeld
94780,Rupert Sanders
94786,Sharon Lockhart
94788,Robert Stevenson
94790,Tod Browning
94799,Zal Batmanglij
94801,Andrew L. Stone
94803,Adam Gierasch
94806,Rich Christiano
94808,Chakri Toleti
94810,Kike Maíllo
94813,Bradley Parker
94815,Vincent Paronnaud
94815,Marjane Satrapi
94817,Javier Balaguer
94819,Peter Collinson
94833,Peter Lord
94833,Jeff Newitt
94835,Cédric Kahn
94839,Lucía Puenzo
94841,Derick Martini
94864,Ridley Scott
94867,Nicholas McCarthy
94891,Cindy Kleine
94893,David Nixon
94893,Patrick Doughtie
94896,Richard Linklater
94900,Rohit Dhawan
94902,Philip Dunne
94904,Lee Davis
94917,Richard Brooks
94919,Baltasar Kormákur
94931,Sarah Polley
94933,Kaspar Heidelbach
94939,Ola Simonsson
94939,Johannes Stjärne Nilsson
94941,Lois Weber
94945,Robert Lynn
94953,David Wain
94955,Vincent Sherman
94957,Howard Bretherton
94957,William Keighley
94959,Wes Anderson
94965,Roland Joffé
94967,Ami Canaan Mann
94969,Sujoy Ghosh
94978,Hirokazu Koreeda
94980,Alain Resnais
94982,Cyril Frankel
94985,Adrian Grunberg
94998,Renny Harlin
95000,Oliver Schmitz
95010,Philippe Grandrieux
95014,Lena Koppel
95016,Vulo Radev
95018,Carmelo Bene
95026,Phil Rosenthal
95028,Lewis Allen
95032,Anders Engström
95034,Stephan Elliott
95036,Julie Gavras
95058,David Cronenberg
95067,Brian Robbins
95069,Alastair Fothergill
95069,Mark Linfield
95088,Colin Trevorrow
95105,Eric Darnell
95105,Tom McGrath
95107,Carl Lindbergh
95109,Richard Thorpe
95111,Joseph Losey
95133,Mateo Gil
95135,Lynn Shelton
95137,Rashid Nugmanov
95139,Theodoros Angelopoulos
95157,Miguel Ángel Vivas
95159,Jean Delannoy
95165,Daisuke Nishio
95167,Mark Andrews
95167,Brenda Chapman
95182,Daisuke Nishio
95197,Declan Donnellan
95197,Nick Ormerod
95199,Kirk Jones
95201,Woody Allen
95207,Timur Bekmambetov
95214,Burt Balaban
95218,Bess Kargman
95223,Noel Clarke
95223,Mark Davis
95230,Greg Lombardo
95232,Andy Warhol
95234,James Flood
95237,Joseph Kahn
95288,Joe May
95290,George B. Seitz
95294,Benson Lee
95296,Dean Wright
95298,Choi Dong-hoon
95300,Federico Moccia
95302,Semyon Aranovich
95305,Herman Yau
95307,Adam Shankman
95309,Lorene Scafaria
95425,Brook Silva-Braga
95441,Seth MacFarlane
95443,Lee Kirk
95449,Steven Soderbergh
95461,Chris Paine
95477,Henry Cass
95484,Shin Sang-ok
95488,Walter Salles
95494,Bob Hercules
95504,Koji Masutani
95506,Nacho Vigalondo
95508,Hadi Hajaig
95510,Marc Webb
95521,Jonas Mekas
95529,Christian E. Christiansen
95531,Takashi Nomura
95533,Volker Schlöndorff
95543,Steve Martino
95543,Michael Thurmeier
95558,Benh Zeitlin
95563,Cecil B. DeMille
95565,Michael Cacoyannis
95567,Alex Kurtzman
95570,Kô Nakahira
95572,Takumi Furukawa
95574,Yoshishige Yoshida
95576,Nikos Nikolaidis
95578,Rubén Mendoza
95581,George W. Hill
95583,Oliver Stone
95591,Petri Kotwica
95595,Lucien Förstner
95597,Gert Fredholm
95602,Staffan Lindberg
95611,Qasim Basir
95613,Cameron Crowe
95615,Louis de Funès
95615,Jean Girault
95617,James Seale
95624,Nick Love
95633,Kerry Beyer
95643,John Berry
95652,William Nigh
95658,Stefan C. Schaefer
95668,Marc S. Grenier
95670,Tyler Perry
95672,Don Siegel
95688,Craig Singer
95695,Mahsun Kirmizigül
95697,Anees Bazmee
95720,Akiva Schaffer
95732,Vincent Lannoo
95735,Jack Nicholson
95742,Roberto Faenza
95744,Julie Delpy
95744,Marie Pillet
95746,Christopher Petit
95750,Kim Ki-young
95752,Jon Moritsugu
95754,Aluizio Abranches
95761,William Friedkin
95767,Lothar Mendes
95773,Kazuyoshi Katayama
95784,Teuvo Tulio
95794,Jonas Mekas
95804,Dexter Fletcher
95814,Alexandre Rockwell
95816,Paul Weitz
95830,Zoltan Korda
95832,Robert J. Flaherty
95832,Zoltan Korda
95843,Vincente Minnelli
95854,Sebastián Cordero
95873,Jonathan Dayton
95873,Valerie Faris
95875,Len Wiseman
95890,Shane Meadows
95896,Randall Cole
95926,Pål Sletaune
95939,Ken Loach
95949,Paolo Genovese
95971,Olivier Van Hoofstadt
95975,Daniel Stamm
96002,Anno Saul
96020,Gustavo Taretto
96022,Gordon Douglas
96024,Eduardo Rodriguez
96030,Michael Mfume
96054,Quentin Dupieux
96056,Harry Winer
96058,Jonathan Demme
96060,Bill Rebane
96064,John Hyams
96066,Dermot Mulroney
96071,Suzan Beraza
96079,Sam Mendes
96084,Francesco Rosi
96086,James Ivory
96096,Éric Lartigau
96098,Benoît Delépine
96098,Gustave Kervern
96110,Jay Roach
96114,Gabe Torres
96121,David Frankel
96131,Shimako Sato
96144,Kôji Shima
96150,Lauren Greenfield
96160,Pauline Chan
96176,Edward Dmytryk
96181,Jean-Paul Salomé
96193,Spencer Gordon Bennet
96193,Wallace Grissell
96195,Marja Pyykkö
96197,Hun Jang
96212,Jamie Johnson
96214,Josh Reed
96216,Hans Richter
96218,Shôhei Imamura
96221,Nikos Nikolaidis
96223,Hiroshi Inagaki
96225,Jerzy Skolimowski
96227,Koreyoshi Kurahara
96239,Adam Green
96239,Joe Lynch
96242,Anssi Mänttäri
96246,Mu Chu
96250,Yoshikatsu Kimura
96255,Raúl Ruiz
96257,Yoshishige Yoshida
96259,Christophe Honoré
96264,Susan Froemke
96275,Ismail Merchant
96277,Mu Chu
96279,Wu Ma
96281,Chris Butler
96281,Sam Fell
96283,David Bowers
96288,Mike De Leon
96290,Veit Harlan
96292,Veit Harlan
96294,Alin Bijan
96298,Laura Casabe
96302,Kim Han-min
96304,Takashi Miike
96306,Christopher Neil
96314,Lee Toland Krieger
96337,Joachim Lafosse
96367,David Palmer
96367,Dax Shepard
96373,Rufus Norris
96383,Vivi Friedman
96401,Chantal Akerman
96407,Todd Solondz
96413,Toshio Matsumoto
96415,Kim Jee-woon
96415,Pil-sung Yim
96417,David Koepp
96419,Mikhail Kalatozov
96421,Pál Fejös
96423,Fred Olen Ray
96428,Ingmar Bergman
96430,Peter Hedges
96432,John Hillcoat
96435,Krisztina Goda
96448,John Gulager
96451,Dusan Makavejev
96456,David Brooks
96467,Mike Birbiglia
96467,Seth Barrish
96479,Pere Portabella
96481,Jennifer Arnold
96488,Malik Bendjelloul
96490,Ole Bornedal
96498,Sid Bennett
96501,Guillaume Canet
96510,Todd Lincoln
96512,Carol Morley
96514,Aleksi Mäkelä
96522,Nikos Nikolaidis
96524,Todd Douglas Bailey
96530,Josh Stolberg
96535,Jackie Oudney
96537,Koldo Serra
96539,Jacques Fieschi
96543,Philip Kaufman
96545,Victor Schertzinger
96547,William Klein
96563,Joe Berlinger
96563,Bruce Sinofsky
96565,Leslye Headland
96567,Brian Klugman
96567,Lee Sternthal
96569,Mads Matthiesen
96571,Ralph Nelson
96574,Dror Zahavi
96576,Francesco Rosi
96578,William Klein
96585,Manuel Iborra
96588,Jason Moore
96590,Mabrouk El Mechri
96592,Todd Louiso
96594,Mikio Naruse
96596,Jamie Bradshaw
96596,Aleksandr Dulerayn
96603,Camila Guzmán Urzúa
96606,Ron Fricke
96610,Rian Johnson
96612,Craig Zobel
96616,Sean Anders
96621,Luc Besson
96629,James Sbardellati
96631,Jim Wynorski
96634,Carles Torrens
96638,Sebastian Dehnhardt
96640,Alrick Brown
96642,Raffaello Matarazzo
96651,Philippe Garrel
96653,Pere Portabella
96655,Jake Schreier
96664,Nadine Labaki
96667,Alison Klayman
96687,Dennis Lee
96689,E.R. Nelson
96691,Paul W.S. Anderson
96693,Robert Lorenz
96695,Michael Powell
96697,Robert Stevenson
96700,Fernando Meirelles
96702,Marcus Lenz
96704,Jan-Christoph Glaser
96704,Carsten Ludwig
96706,John Ford
96710,Roy Del Ruth
96717,Christian-Jaque
96717,Sacha Guitry
96722,Olaf Saumer
96724,Joe Berlinger
96726,Daryl Wein
96728,Paul Thomas Anderson
96732,Anssi Mänttäri
96734,Frank Martin
96737,Pete Travis
96739,Rouben Mamoulian
96751,Nicholas Jarecki
96753,Steve Taylor
96755,Giovanni Veronesi
96757,Pupi Avati
96759,Frank Woodruff
96762,Heidi Ewing
96762,Rachel Grady
96769,Kathy Aigner
96769,Gregory K. Young
96771,Adam Smith
96773,Vera Chytilová
96773,Jaromil Jires
96775,Zafar Hai
96775,M.R. Shahjahan
96792,Vincente Minnelli
96792,Stanley Donen
96794,Robert Hall
96796,Helvio Soto
96799,Terence Ryan
96801,Jeff Beesley
96805,Mateo Gil
96807,Jesse Baget
96811,David Ayer
96813,Rouben Mamoulian
96815,Matt Bettinelli-Olpin
96815,David Bruckner
96817,Frederick Wiseman
96821,Stephen Chbosky
96823,Mervyn LeRoy
96829,Thomas Vinterberg
96832,Leos Carax
96834,Ricki Stern
96834,Anne Sundberg
96836,Hafsteinn Gunnar Sigurðsson
96840,Rafi Pitts
96842,Leslie Zemeckis
96849,Salim Akil
96853,Jill Sprecher
96857,Rodrigo Cortés
96861,Olivier Megaton
96863,Lee Daniels
96868,Will Lovelace
96868,Dylan Southern
96870,Alexander Korda
96872,Sacha Guitry
96897,Noriyuki Abe
96903,Heidi Elise Beaver
96903,Dean Kavanagh
96907,Naomi Kawase
96911,Nikolaj Arcel
96917,Mark Tonderai
96925,Ida Lupino
96933,Rainer Werner Fassbinder
96935,Johnnie To
96935,Ka-Fai Wai
96941,Dinesh D'Souza
96941,John Sullivan
96943,Rémi Bezançon
96945,Frédéric Beigbeder
96947,Rúnar Rúnarsson
96950,Vincent Garenq
96952,Mathieu Roy
96952,Harold Crooks
96954,Edward Sedgwick
96960,Lee Sholem
96962,John Ford
96964,Pascal Laugier
96966,Xavier Dolan
96969,Rob Reiner
96971,Joshua Leonard
96973,Richard Boleslawski
96975,Lisa Azuelos
96983,Jean Grémillon
96985,Jan Nemec
96991,Wayne Blair
97002,Ice-T
97002,Andy Baybutt
97005,Hart Bochner
97008,Evald Schorm
97024,Jacques Audiard
97026,John Ford
97029,Kazui Nihonmatsu
97031,Hajime Satô
97035,Hiroki Matsuno
97037,Arthur Crabtree
97039,Leslie Arliss
97042,Habib Faisal
97046,Charles Band
97051,Adrian Garcia Bogliano
97057,Joachim Rønning
97057,Espen Sandberg
97059,Dan Cutforth
97059,Jane Lipsitz
97061,Pál Fejös
97065,Aleksandr Ptushko
97065,Konstantin Ershov
97068,Paul Czinner
97068,Alexander Korda
97070,James Ivory
97073,Toshio Masuda
97115,Marta Arribas
97115,Ana Pérez
97119,Tonislav Hristov
97128,Henry Jaglom
97132,Gary Hustwit
97134,Jason Van Vleet
97137,Gene Nelson
97139,Herbert L. Strock
97146,Christopher Bird
97146,Kevin Brownlow
97148,Richard Schickel
97153,Stéphane Brizé
97161,Marshall Lewy
97163,Petter Næss
97165,Gilbert K. Lukalia
97168,Kevin Macdonald
97172,Tim Burton
97184,Henri Verneuil
97186,Arto Halonen
97188,Scott Derrickson
97196,Cess Silvera
97200,Basil Dearden
97220,Dustin Lance Black
97225,Genndy Tartakovsky
97227,Chiara Clemente
97232,Alex Gregory
97232,Peter Huyck
97240,Shari Springer Berman
97240,Robert Pulcini
97242,Gordon Flemyng
97244,Matthew Lillard
97246,Louis King
97250,Eugene Forde
97252,Joe Roth
97254,James Ivory
97256,Alfonso Cuarón
97283,Roger Corman
97285,Seijun Suzuki
97296,Alex Nicol
97304,Ben Affleck
97306,Martin McDonagh
97308,Ry Russo-Young
97311,Jim Field Smith
97319,Yuri Zhelyabuzhsky
97324,John Putch
97326,Plan B
97328,Josh Radnor
97330,Joe D'Amato
97334,Michael Gordon
97382,Kevin Tostado
97386,Steve Barron
97388,Benoît Jacquot
97393,Eugene Jarecki
97395,Amy Berg
97397,Stefan Forbes
97401,Hideki Takeuchi
97423,Markus Schleinzer
97455,Chris Hegedus
97455,D.A. Pennebaker
97457,Edward Dmytryk
97460,Allan Dwan
97462,Mike Disa
97464,Koreyoshi Kurahara
97468,Amber Benson
97468,Adam Busch
97470,Aaron Harvey
97526,Cy Endfield
97533,Jay Anania
97536,Nagisa Ôshima
97538,Raffaello Matarazzo
97540,Marcel Carné
97593,Gerard Johnson
97595,Jeremy Seifert
97597,Bertrand Blier
97600,Koreyoshi Kurahara
97615,Becky Smith
97639,David France
97643,Paco Plaza
97646,Archie Mayo
97660,Glendyn Ivin
97662,Patricia Riggen
97665,Laurent Tirard
97667,King Vidor
97670,Robert Stevenson
97673,Michael Apted
97673,Paul Almond
97680,Pippa Scott
97680,Oreet Rees
97685,Allan Dwan
97688,Vicente Aranda
97690,Robert Favreau
97692,Brian Knappenberger
97694,Darren Lynn Bousman
97697,Antonio Negret
97699,Jean Becker
97701,Henry Joost
97701,Ariel Schulman
97703,Leszek Dawid
97705,Hy Averback
97707,Rune Schjøtt
97709,Stephen Fung
97711,Raffaello Matarazzo
97713,Kazui Nihonmatsu
97715,Jay Chandrasekhar
97722,Victor Salva
97724,Mitsuru Meike
97730,Justin Hardy
97732,Esmé Lammers
97740,Jordan Roberts
97742,Rob Cohen
97744,Mads Brügger
97752,Tom Tykwer
97752,Lana Wachowski
97755,John Dorr
97755,Mike Kaplan
97757,Javier Soto
97765,Phillip Montgomery
97768,Ismaël Ferroukhi
97775,Marten Persiel
97779,Paul Sen
97785,MJ Bassett
97792,Herb Freed
97797,Don Hartman
97799,Jon Gunn
97801,Marc Rothemund
97806,Simon Kaijser
97808,Per Fly
97815,Paul Davis
97817,George Butler
97819,Roy Rowland
97821,Jerome Storm
97823,Meng Zhang
97823,Bo Gao
97826,Atiq Rahimi
97828,Dariush Mehrjui
97832,Michael Apted
97832,Curtis Hanson
97834,Joseph Garner
97836,Frank Coraci
97853,Mark L. Lester
97855,Mark L. Lester
97858,P.J. Hogan
97860,Andrew Dominik
97866,Bart Layton
97868,Marius A. Markevicius
97870,Ben Lewin
97872,Joe Anderson
97878,Henry King
97880,John Cassavetes
97882,Lawrence Gough
97884,William A. Graham
97886,James Westby
97895,Lenny Abrahamson
97904,James Ponsoldt
97906,Brant Sersen
97908,David Ross
97910,Jim Finn
97913,Rich Moore
97915,Hal Ashby
97917,Gustavo Graef Marino
97921,David O. Russell
97923,Robert Zemeckis
97933,Emad Burnat
97933,Guy Davidi
97936,Joe Wright
97938,Ang Lee
97940,John Paddy Carstairs
97946,Doug Aarniokoski
97950,RZA
97957,Richard Bates Jr.
97959,Lorraine Lévy
97966,Kimble Rendall
97968,Andrew Goth
97971,Jordan Galland
97984,Ted Kotcheff
97986,Daniel Barnz
97988,Barry Levinson
97994,Nancy Savoca
97998,Lasse Hallström
98000,Karan Johar
98000,Abhishek Varman
98002,David Trueba
98007,Hugo Hytönen
98007,Nyrki Tapiovaara
98013,Jacob Estes
98015,Bradley Rust Gray
98017,Yaron Zilberman
98019,Fumihiko Sori
98022,Frédéric Jardin
98027,Philip Moeller
98032,Paul Ziller
98036,Luc Besson
98045,Maïwenn
98052,Andrew Morahan
98054,Simon West
98056,Michael Haneke
98059,Daniel Raim
98061,Sion Sono
98063,Mikko Niskanen
98065,Katie Dellamaggiore
98067,Daniel Auteuil
98069,Hiroshi Inagaki
98072,Wong Ching-Po
98078,William Fruet
98087,Matthias Hoene
98107,Matt Ross
98109,Ciarán Foy
98111,Hur Jin-ho
98114,Richard Jefferies
98122,Lisanne Pajot
98122,James Swirsky
98126,Costa-Gavras
98131,Peter Timm
98140,Keith Bearden
98144,Terry Benedict
98151,Olias Barco
98154,Steven Spielberg
98160,Todd Rohal
98162,William Keighley
98167,Caroline du Potet
98167,Éric du Potet
98169,Jérôme Le Gris
98171,King Vidor
98175,Amy Heckerling
98183,Quentin Lawrence
98189,Mary Harron
98191,Veronica Kedar
98193,Kirby Dick
98198,Umesh Shukla
98200,Stuart Hagmann
98203,Bill Condon
98211,Alex Rotaru
98213,Frank Borzage
98219,Jérôme Cornuau
98221,Jacques Doillon
98221,Alain Resnais
98224,Veikko Kerttula
98230,Jamie Linden
98237,Michael Walker
98239,Dan Bradley
98241,Tom Lin
98243,Peter Ramsey
98248,Gilles Grangier
98251,Yôji Yamada
98253,Hiroshi Inagaki
98271,João Jardim
98273,Nicolas Vanier
98275,Guillaume Nicloux
98277,Albert Dupontel
98279,Crispian Mills
98279,Chris Hopewell
98284,William K. Howard
98286,William Dieterle
98288,Robert Aldrich
98296,Stefan Ruzowitzky
98298,Jean-Paul Lilienfeld
98304,William A. Wellman
98306,Ray Enright
98311,Robert Z. Leonard
98313,Don Weis
98323,Henry Koster
98325,Arthur Dreifuss
98328,Masato Harada
98341,David Hugh Jones
98344,Mervyn LeRoy
98346,Roy Rowland
98346,Buster Keaton
98348,Jack Donohue
98353,Lise Birk Pedersen
98358,Thorbjørn Christoffersen
98358,Craig Frank
98361,Neil Jordan
98373,Scott Speer
98376,Jack Donohue
98378,Tova Magnusson
98381,Víctor Garcia
98389,Lester Wm. Berke
98389,William Berke
98394,Peter Godfrey
98398,Marshall Neilan
98400,Stobe Harju
98400,Mark Roper
98402,Erik Skjoldbjærg
98437,Gregory La Cava
98439,Marshall Cook
98441,Allan Dwan
98449,Philippe Garrel
98452,Richard Wallace
98456,Richard Wallace
98458,Harry Lachman
98460,Derek Jarman
98464,Wei Lo
98467,Wei Lo
98469,Chi-Hwa Chen
98473,Costa-Gavras
98475,Georges Lautner
98477,Jean-Jacques Annaud
98485,Wladyslaw Pasikowski
98493,Wei Lo
98497,Wei Lo
98499,Jackie Chan
98501,Wei Lo
98503,Chi-Hwa Chen
98507,Hervé Pierre-Gustave
98509,Gérard Bitton
98509,Michel Munz
98511,Bénédicte Galup
98511,Michel Ocelot
98518,Jay Alaimo
98520,Ken Burns
98552,Debbie Isitt
98558,Yen-Ping Chu
98560,Chen Chuan
98570,Bruce Beresford
98583,Duncan Bridgeman
98585,Sacha Gervasi
98587,Paolo Taviani
98587,Vittorio Taviani
98589,Michael Cohn
98591,Robert Lamoureux
98593,Jan Kounen
98595,Diane Kurys
98601,Maurice Hatton
98604,Gorô Miyazaki
98607,Takeshi Koike
98609,William Keighley
98611,Irving Cummings
98613,Harold S. Bucquet
98617,Richard Leacock
98617,Susan Steinberg
98619,Bernard Émond
98621,Kôji Masunari
98623,Sammo Kam-Bo Hung
98629,Antti J. Jokinen
98631,Hong Sang-soo
98633,Sammo Kam-Bo Hung
98636,Sammo Kam-Bo Hung
98643,Richard Wallace
98693,Yves Lavandier
98695,Osamu Dezaki
98697,Claude Lelouch
98755,Tao Hai
98755,Wei Li
98757,Gangliang Fang
98757,Ping Jiang
98759,Hsin-Yen Chang
98766,Dori Berinstein
98768,Bennett Davlin
98783,Chia-Liang Liu
98788,W.S. Van Dyke
98797,Christian Petzold
98799,Bill Jones
98799,Jeff Simpson
98803,Irving Cummings
98805,Edwin L. Marin
98807,Elliott Nugent
98809,Peter Jackson
98815,Elfi Mikesch
98819,Péter Forgács
98823,Billy Hin-Shing Tang
98825,Hark Tsui
98829,Jing Wong
98829,Sammo Kam-Bo Hung
98834,Edward Burns
98836,Roger Michell
98838,Stephen Frears
98840,Milos Forman
98842,Scott Marshall
98845,Steve Rash
98847,Corey Yuen
98850,Siu-Tung Ching
98852,Sammo Kam-Bo Hung
98854,Wei Tung
98859,Eric Civanyan
98861,Bertrand Blier
98911,Eric Schaeffer
98913,Andrés Wood
98922,Mathieu Kassovitz
98924,Pierre Schoeller
98927,Emmanuel Laurent
98933,Eytan Fox
98936,Aurélien Gerbault
98938,Joe Maggio
